행정기관코드,기준연월,시도명,시군구명,읍면동명,전체 평균연령,남자 평균연령,여자 평균연령
4111366400,2022-02-28,경기도,수원시 권선구,호매실동,37.3,36.6,38
4111367000,2022-02-28,경기도,수원시 권선구,권선1동,41.7,41.1,42.4
4111368000,2022-02-28,경기도,수원시 권선구,권선2동,38.7,37.7,39.6
4111369000,2022-02-28,경기도,수원시 권선구,곡선동,39,38.7,39.3
4111370000,2022-02-28,경기도,수원시 권선구,입북동,41,40.4,41.7
4111565000,2022-02-28,경기도,수원시 팔달구,매교동,46.5,45.5,47.6
4111566000,2022-02-28,경기도,수원시 팔달구,매산동,46.1,45.1,47.3
4111567000,2022-02-28,경기도,수원시 팔달구,고등동,42.5,41.8,43.2
4111568000,2022-02-28,경기도,수원시 팔달구,화서1동,44.5,43.5,45.4
4111569000,2022-02-28,경기도,수원시 팔달구,화서2동,41.4,40.6,42.2
4111570000,2022-02-28,경기도,수원시 팔달구,지동,49.5,47.6,51.5
4111571000,2022-02-28,경기도,수원시 팔달구,우만1동,45.7,43.9,47.5
4111572000,2022-02-28,경기도,수원시 팔달구,우만2동,40.2,38.7,41.7
4111573000,2022-02-28,경기도,수원시 팔달구,인계동,40.9,40.4,41.5
4111574000,2022-02-28,경기도,수원시 팔달구,행궁동,49.9,49.2,50.8
4111751000,2022-02-28,경기도,수원시 영통구,매탄1동,41.9,40.9,43
4111752000,2022-02-28,경기도,수원시 영통구,매탄2동,42.8,41.5,44
4111753000,2022-02-28,경기도,수원시 영통구,매탄3동,38.7,37.8,39.6
4111754000,2022-02-28,경기도,수원시 영통구,매탄4동,41.6,40.1,43.1
4111755000,2022-02-28,경기도,수원시 영통구,원천동,37.6,36.9,38.3
4111757000,2022-02-28,경기도,수원시 영통구,영통1동,38,37.1,38.9
4111758000,2022-02-28,경기도,수원시 영통구,영통2동,35.8,35,36.7
4111758500,2022-02-28,경기도,수원시 영통구,영통3동,37.5,37,38.1
4111759300,2022-02-28,경기도,수원시 영통구,망포1동,37.3,36.7,37.8
4111759600,2022-02-28,경기도,수원시 영통구,망포2동,35,34.5,35.5
4111760000,2022-02-28,경기도,수원시 영통구,광교1동,36.1,36,36.2
4111761000,2022-02-28,경기도,수원시 영통구,광교2동,38.9,37.9,39.8
4113151000,2022-02-28,경기도,성남시 수정구,신흥1동,47.3,46,48.9
4113152000,2022-02-28,경기도,성남시 수정구,신흥2동,42.3,41.8,42.8
4113153000,2022-02-28,경기도,성남시 수정구,신흥3동,47,46,48
4113154000,2022-02-28,경기도,성남시 수정구,태평1동,46.7,45.3,48.2
4113155000,2022-02-28,경기도,성남시 수정구,태평2동,45.6,44.1,47.1
4113156000,2022-02-28,경기도,성남시 수정구,태평3동,46.7,45.5,48
4113156100,2022-02-28,경기도,성남시 수정구,태평4동,45,43.8,46.2
4113157000,2022-02-28,경기도,성남시 수정구,수진1동,49.1,47.6,50.8
4113158000,2022-02-28,경기도,성남시 수정구,수진2동,46.6,45.8,47.5
4113159000,2022-02-28,경기도,성남시 수정구,단대동,44.6,43.3,45.9
4113160000,2022-02-28,경기도,성남시 수정구,산성동,45.6,44.1,47.1
4113161000,2022-02-28,경기도,성남시 수정구,양지동,45.4,44.3,46.6
4113162000,2022-02-28,경기도,성남시 수정구,복정동,40.4,40,40.9
4113162500,2022-02-28,경기도,성남시 수정구,위례동,40.7,40.2,41.1
4113163000,2022-02-28,경기도,성남시 수정구,신촌동,38.4,37.2,39.7
4113164000,2022-02-28,경기도,성남시 수정구,고등동,39.9,39.1,40.6
4113165000,2022-02-28,경기도,성남시 수정구,시흥동,45.7,44.4,47.3
4113351000,2022-02-28,경기도,성남시 중원구,성남동,44.8,44,45.7
4113352500,2022-02-28,경기도,성남시 중원구,중앙동,45.6,44.8,46.5
4113353000,2022-02-28,경기도,성남시 중원구,금광1동,45.4,44.7,46.1
4113354000,2022-02-28,경기도,성남시 중원구,금광2동,44.6,43.9,45.4
4113355000,2022-02-28,경기도,성남시 중원구,은행1동,43,42,43.9
4113356000,2022-02-28,경기도,성남시 중원구,은행2동,45.6,44.1,47.1
4113357000,2022-02-28,경기도,성남시 중원구,상대원1동,44.7,43.6,45.8
4113358000,2022-02-28,경기도,성남시 중원구,상대원2동,48.1,47,49.2
4113359000,2022-02-28,경기도,성남시 중원구,상대원3동,46.7,45.7,47.7
4113366000,2022-02-28,경기도,성남시 중원구,하대원동,43.9,42.9,44.9
4113367000,2022-02-28,경기도,성남시 중원구,도촌동,41,39.9,42
4113551000,2022-02-28,경기도,성남시 분당구,분당동,41.9,40.9,42.8
4113552000,2022-02-28,경기도,성남시 분당구,수내1동,41.4,40.4,42.4
4113553000,2022-02-28,경기도,성남시 분당구,수내2동,38.2,37.7,38.7
4113554000,2022-02-28,경기도,성남시 분당구,수내3동,38.7,37.9,39.5
4113554500,2022-02-28,경기도,성남시 분당구,정자동,41.1,40.3,41.9
4113555000,2022-02-28,경기도,성남시 분당구,정자1동,41,41,41
4113556000,2022-02-28,경기도,성남시 분당구,정자2동,43.9,41.7,45.9
4113557000,2022-02-28,경기도,성남시 분당구,정자3동,40.5,39.4,41.5
4113558000,2022-02-28,경기도,성남시 분당구,서현1동,40.5,39.6,41.3
4113559000,2022-02-28,경기도,성남시 분당구,서현2동,41,40,42
4113560000,2022-02-28,경기도,성남시 분당구,이매1동,41,40.1,41.8
4113561000,2022-02-28,경기도,성남시 분당구,이매2동,42.3,41.7,42.8
4113562000,2022-02-28,경기도,성남시 분당구,야탑1동,43.2,42.4,43.9
4113563000,2022-02-28,경기도,성남시 분당구,야탑2동,43.7,43,44.2
4113564000,2022-02-28,경기도,성남시 분당구,야탑3동,43.3,41.9,44.6
4113565000,2022-02-28,경기도,성남시 분당구,판교동,38,37.6,38.4
4113565500,2022-02-28,경기도,성남시 분당구,삼평동,39.3,38.7,39.8
4113565700,2022-02-28,경기도,성남시 분당구,백현동,40.3,39.4,41.2
4113566200,2022-02-28,경기도,성남시 분당구,금곡동,44.1,43,45.2
4113566500,2022-02-28,경기도,성남시 분당구,구미1동,42,41.3,42.6
4113567000,2022-02-28,경기도,성남시 분당구,구미동,44,42.9,45
4113568000,2022-02-28,경기도,성남시 분당구,운중동,38.8,38.3,39.2
4115051000,2022-02-28,경기도,의정부시,의정부1동,44.6,44.2,45
4115052000,2022-02-28,경기도,의정부시,의정부2동,43.9,42.8,44.9
4115054500,2022-02-28,경기도,의정부시,호원1동,46,45.1,46.9
4115055500,2022-02-28,경기도,의정부시,호원2동,45,43.9,46.1
4115056100,2022-02-28,경기도,의정부시,장암동,45.2,43.7,46.6
4115056700,2022-02-28,경기도,의정부시,신곡1동,44.7,43.5,45.8
4115056800,2022-02-28,경기도,의정부시,신곡2동,43.2,41.8,44.5
4115057300,2022-02-28,경기도,의정부시,송산1동,41.8,40.8,42.8
4115057600,2022-02-28,경기도,의정부시,송산2동,41.3,40.2,42.3
4115057800,2022-02-28,경기도,의정부시,송산3동,37.6,36.7,38.4
4115058000,2022-02-28,경기도,의정부시,자금동,44.1,42.9,45.3
4115059500,2022-02-28,경기도,의정부시,가능동,45.6,44.3,46.8
4115061500,2022-02-28,경기도,의정부시,흥선동,45.4,44,46.8
4115062000,2022-02-28,경기도,의정부시,녹양동,44.5,43.1,45.9
4117151000,2022-02-28,경기도,안양시 만안구,안양1동,42.9,42.4,43.3
4117152000,2022-02-28,경기도,안양시 만안구,안양2동,45.5,44.8,46.2
4117153000,2022-02-28,경기도,안양시 만안구,안양3동,45.9,44.5,47.3
4117154000,2022-02-28,경기도,안양시 만안구,안양4동,47.8,46.6,49.1
4117155000,2022-02-28,경기도,안양시 만안구,안양5동,47.5,46,48.9
4117156000,2022-02-28,경기도,안양시 만안구,안양6동,42.6,41.9,43.3
4117157000,2022-02-28,경기도,안양시 만안구,안양7동,40.5,40.1,40.9
4117158000,2022-02-28,경기도,안양시 만안구,안양8동,47.2,45.8,48.7
4117158100,2022-02-28,경기도,안양시 만안구,안양9동,46.8,45.4,48.1
4117159000,2022-02-28,경기도,안양시 만안구,석수1동,45.1,43.8,46.4
4117160000,2022-02-28,경기도,안양시 만안구,석수2동,44.7,43.6,45.7
4117161000,2022-02-28,경기도,안양시 만안구,석수3동,44.2,43,45.3
4117162100,2022-02-28,경기도,안양시 만안구,박달1동,47.3,46.1,48.4
4117163000,2022-02-28,경기도,안양시 만안구,박달2동,41.3,40.3,42.3
4117351000,2022-02-28,경기도,안양시 동안구,비산1동,41.5,40.6,42.4
4117352000,2022-02-28,경기도,안양시 동안구,비산2동,41.4,40.5,42.2
4117353000,2022-02-28,경기도,안양시 동안구,비산3동,46,44.5,47.6
4117354000,2022-02-28,경기도,안양시 동안구,부흥동,41.8,40.3,43.3
4117354600,2022-02-28,경기도,안양시 동안구,달안동,43.8,41.6,45.6
4117355000,2022-02-28,경기도,안양시 동안구,관양1동,45.1,43.4,46.6
4117356000,2022-02-28,경기도,안양시 동안구,관양2동,43.5,42.6,44.4
4117356600,2022-02-28,경기도,안양시 동안구,부림동,40.3,39.3,41.3
4117357000,2022-02-28,경기도,안양시 동안구,평촌동,40.9,40.3,41.5
4117357600,2022-02-28,경기도,안양시 동안구,평안동,38.2,37.2,39.1
4117357800,2022-02-28,경기도,안양시 동안구,귀인동,38,37.1,38.8
4117358000,2022-02-28,경기도,안양시 동안구,호계1동,37.4,36.9,37.8
4117359000,2022-02-28,경기도,안양시 동안구,호계2동,42.7,41.7,43.6
4117360000,2022-02-28,경기도,안양시 동안구,호계3동,42.2,41.6,42.8
4117361000,2022-02-28,경기도,안양시 동안구,범계동,40.4,39.4,41.3
4117362000,2022-02-28,경기도,안양시 동안구,신촌동,41.7,41,42.4
4117363000,2022-02-28,경기도,안양시 동안구,갈산동,42.4,41.8,43.1
4119060300,2022-02-28,경기도,부천시,심곡동,45.5,44.4,46.6
4119060600,2022-02-28,경기도,부천시,부천동,44.6,43.6,45.6
4119061000,2022-02-28,경기도,부천시,중동,43.7,42.8,44.6
4119074200,2022-02-28,경기도,부천시,신중동,42.2,41.4,42.9
4119074400,2022-02-28,경기도,부천시,상동,39.9,39.3,40.5
4119074600,2022-02-28,경기도,부천시,대산동,45.1,43.9,46.3
4119075000,2022-02-28,경기도,부천시,소사본동,44.9,43.8,46
4119079500,2022-02-28,경기도,부천시,범안동,41.6,40.7,42.6
4119080000,2022-02-28,경기도,부천시,성곡동,45.3,44.1,46.5
4119083000,2022-02-28,경기도,부천시,오정동,44.4,43.2,45.6
4121051000,2022-02-28,경기도,광명시,광명1동,54.4,52.6,56.5
4121052000,2022-02-28,경기도,광명시,광명2동,49.5,47.6,51.3
4121054000,2022-02-28,경기도,광명시,광명3동,48.7,46.7,50.5
4121055000,2022-02-28,경기도,광명시,광명4동,47.4,46.1,48.5
4121056000,2022-02-28,경기도,광명시,광명5동,45.4,43.8,46.9
4121057000,2022-02-28,경기도,광명시,광명6동,43.9,43.1,44.6
4121058000,2022-02-28,경기도,광명시,광명7동,43.4,42.5,44.2
4121059000,2022-02-28,경기도,광명시,철산1동,40.6,39.7,41.4
4121060000,2022-02-28,경기도,광명시,철산2동,47,46.4,47.8
4121061000,2022-02-28,경기도,광명시,철산3동,40.8,40.1,41.5
4121062000,2022-02-28,경기도,광명시,철산4동,42,41.1,43
4121063100,2022-02-28,경기도,광명시,하안1동,41.6,40.7,42.5
4121063200,2022-02-28,경기도,광명시,하안2동,43.8,41.6,45.7
4121063300,2022-02-28,경기도,광명시,하안3동,44.5,42.2,46.6
4121063400,2022-02-28,경기도,광명시,하안4동,40.8,39.6,42
4121064000,2022-02-28,경기도,광명시,소하1동,40.6,39.7,41.5
4121065000,2022-02-28,경기도,광명시,소하2동,44.1,42.7,45.4
4121065500,2022-02-28,경기도,광명시,일직동,36.1,36.1,36.1
4121066000,2022-02-28,경기도,광명시,학온동,54,52.7,55.6
4122025000,2022-02-28,경기도,평택시,팽성읍,48,46.4,49.8
4122025300,2022-02-28,경기도,평택시,안중읍,39.9,39.4,40.5
4122025600,2022-02-28,경기도,평택시,포승읍,42.5,41.9,43.4
4122025900,2022-02-28,경기도,평택시,청북읍,37.5,37.2,38
4122031000,2022-02-28,경기도,평택시,진위면,47.7,46.2,49.5
4122032000,2022-02-28,경기도,평택시,서탄면,52.4,50.3,55
4122033000,2022-02-28,경기도,평택시,고덕면,43.2,42,44.6
4122034000,2022-02-28,경기도,평택시,오성면,50.3,48.4,52.6
4122037000,2022-02-28,경기도,평택시,현덕면,55.3,52.8,58.1
4122051000,2022-02-28,경기도,평택시,중앙동,41.8,40.6,43.2
4122052000,2022-02-28,경기도,평택시,서정동,44.9,43.4,46.5
4122053500,2022-02-28,경기도,평택시,송탄동,38.4,38,38.7
4122055000,2022-02-28,경기도,평택시,지산동,41.7,40.8,42.8
4122056000,2022-02-28,경기도,평택시,송북동,43.6,42.4,44.7
4122057000,2022-02-28,경기도,평택시,신장1동,42.4,40.8,44.1
4122058000,2022-02-28,경기도,평택시,신장2동,50.7,47.7,54
4122059000,2022-02-28,경기도,평택시,신평동,44.5,43.1,46.1
4122060000,2022-02-28,경기도,평택시,원평동,43.7,42.6,45
4122061000,2022-02-28,경기도,평택시,통복동,49.7,47.8,51.8
4122062000,2022-02-28,경기도,평택시,비전1동,38.1,37.4,38.9
4122063000,2022-02-28,경기도,평택시,비전2동,39.1,38.2,40
4122063500,2022-02-28,경기도,평택시,용이동,35.3,35,35.6
4122064000,2022-02-28,경기도,평택시,세교동,40.5,39.5,41.6
4122065000,2022-02-28,경기도,평택시,동삭동,34.6,34.3,34.8
4122066000,2022-02-28,경기도,평택시,고덕동,33.8,33.9,33.6
4125051000,2022-02-28,경기도,동두천시,생연1동,47.3,46,48.6
4125052000,2022-02-28,경기도,동두천시,생연2동,46.4,44.8,48
4125053500,2022-02-28,경기도,동두천시,중앙동,54,51.9,56.4
4125055000,2022-02-28,경기도,동두천시,보산동,50.4,48.7,52
4125056500,2022-02-28,경기도,동두천시,불현동,45.5,44.2,46.7
4125056600,2022-02-28,경기도,동두천시,송내동,42.6,41.2,43.9
4125058000,2022-02-28,경기도,동두천시,소요동,51.1,49.4,52.8
4125060000,2022-02-28,경기도,동두천시,상패동,50.3,48.7,52.2
4127151000,2022-02-28,경기도,안산시 상록구,일동,42.7,42,43.4
4127151500,2022-02-28,경기도,안산시 상록구,이동,43.6,42.9,44.4
4127152500,2022-02-28,경기도,안산시 상록구,사동,42.6,41.3,44.2
4127153200,2022-02-28,경기도,안산시 상록구,사이동,41.1,40.2,42
4127153700,2022-02-28,경기도,안산시 상록구,해양동,36.8,36.6,36.9
4127154000,2022-02-28,경기도,안산시 상록구,본오1동,41.9,41.1,42.8
4127155000,2022-02-28,경기도,안산시 상록구,본오2동,43.2,42.3,44
4127156000,2022-02-28,경기도,안산시 상록구,본오3동,44.2,43.1,45.2
4127157000,2022-02-28,경기도,안산시 상록구,부곡동,43,42.3,43.8
4127158000,2022-02-28,경기도,안산시 상록구,월피동,42.4,41.4,43.5
4127159000,2022-02-28,경기도,안산시 상록구,성포동,42.8,41.7,43.9
4127160000,2022-02-28,경기도,안산시 상록구,반월동,47.1,45.9,48.4
4127161000,2022-02-28,경기도,안산시 상록구,안산동,46.9,45.9,48.1
4127351000,2022-02-28,경기도,안산시 단원구,와동,41.9,41,43
4127352500,2022-02-28,경기도,안산시 단원구,고잔동,42.3,41.3,43.2
4127353200,2022-02-28,경기도,안산시 단원구,중앙동,40.4,39.9,41
4127353500,2022-02-28,경기도,안산시 단원구,호수동,39.9,39.5,40.2
4127354500,2022-02-28,경기도,안산시 단원구,원곡동,50.2,49.7,50.9
4127355500,2022-02-28,경기도,안산시 단원구,백운동,41.6,41.1,42.1
4127356500,2022-02-28,경기도,안산시 단원구,신길동,42.2,41.6,42.9
4127357000,2022-02-28,경기도,안산시 단원구,초지동,40.5,39.6,41.5
4127358000,2022-02-28,경기도,안산시 단원구,선부1동,42.1,40.9,43.4
4127359000,2022-02-28,경기도,안산시 단원구,선부2동,43.5,43.2,43.9
4127360000,2022-02-28,경기도,안산시 단원구,선부3동,41.2,40.4,42
4127361000,2022-02-28,경기도,안산시 단원구,대부동,54.1,52.8,55.6
4128151000,2022-02-28,경기도,고양시 덕양구,주교동,47.7,46.2,49.4
4128152000,2022-02-28,경기도,고양시 덕양구,원신동,41,40.2,41.6
4128153000,2022-02-28,경기도,고양시 덕양구,흥도동,39.7,39.2,40.2
4128154000,2022-02-28,경기도,고양시 덕양구,성사1동,45.3,43.8,46.8
4128155000,2022-02-28,경기도,고양시 덕양구,성사2동,46.5,45,48
4128156000,2022-02-28,경기도,고양시 덕양구,효자동,39.1,39.1,39.2
4128157600,2022-02-28,경기도,고양시 덕양구,삼송1동,40.8,40.6,41.1
4128157700,2022-02-28,경기도,고양시 덕양구,삼송2동,41.8,40.7,42.8
4128158000,2022-02-28,경기도,고양시 덕양구,창릉동,39.2,38.8,39.6
4128159000,2022-02-28,경기도,고양시 덕양구,고양동,44.8,43.7,45.9
4128160000,2022-02-28,경기도,고양시 덕양구,관산동,47.2,46,48.6
4128161000,2022-02-28,경기도,고양시 덕양구,능곡동,46.1,44.9,47.3
4128162100,2022-02-28,경기도,고양시 덕양구,화정1동,44.5,43.3,45.6
4128162200,2022-02-28,경기도,고양시 덕양구,화정2동,41.9,40.9,43
4128163000,2022-02-28,경기도,고양시 덕양구,행주동,47.2,45.9,48.7
4128164000,2022-02-28,경기도,고양시 덕양구,행신1동,44.5,43.3,45.7
4128165000,2022-02-28,경기도,고양시 덕양구,행신2동,42.8,41.5,44.1
4128165500,2022-02-28,경기도,고양시 덕양구,행신3동,43.2,42.1,44.2
4128165600,2022-02-28,경기도,고양시 덕양구,행신4동,44.4,42.8,46
4128166000,2022-02-28,경기도,고양시 덕양구,화전동,38.7,38.2,39.3
4128167000,2022-02-28,경기도,고양시 덕양구,대덕동,48.7,48.1,49.4
4128551000,2022-02-28,경기도,고양시 일산동구,식사동,39.2,38.4,39.9
4128552500,2022-02-28,경기도,고양시 일산동구,중산1동,45.9,44.4,47.3
4128552600,2022-02-28,경기도,고양시 일산동구,중산2동,42.1,40.6,43.4
4128553000,2022-02-28,경기도,고양시 일산동구,정발산동,44,42.7,45.2
4128554000,2022-02-28,경기도,고양시 일산동구,풍산동,42,40.8,43
4128555100,2022-02-28,경기도,고양시 일산동구,백석1동,42.4,41.5,43.2
4128555200,2022-02-28,경기도,고양시 일산동구,백석2동,44.3,43.8,44.8
4128556000,2022-02-28,경기도,고양시 일산동구,마두1동,42.2,41.3,43.1
4128557000,2022-02-28,경기도,고양시 일산동구,마두2동,42.3,41.2,43.4
4128558000,2022-02-28,경기도,고양시 일산동구,장항1동,39.7,39.6,39.9
4128559000,2022-02-28,경기도,고양시 일산동구,장항2동,43.2,43,43.4
4128560000,2022-02-28,경기도,고양시 일산동구,고봉동,46.5,45.2,48
4128751000,2022-02-28,경기도,고양시 일산서구,일산1동,43.9,42.8,44.9
